Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Colombian,IT603,2/1/2019,40,50,20,90,54,337,67,20,19,129,54
Colombian,IT603,1/1/2019,40,70,40,110,50,372,75,16,42,133,47
Colombian,JA206,6/1/2019,30,60,40,90,46,608,60,15,47,113,28
Colombian,JA206,4/1/2019,170,230,170,400,209,969,247,64,240,486,85
Colombian,JA206,1/1/2019,60,70,30,130,80,494,98,30,50,190,64
Colombian,JA253,11/1/2019,100,160,120,260,123,611,178,39,171,321,63
Colombian,JA253,7/1/2019,160,240,160,400,191,865,265,63,232,486,109
Colombian,JA253,5/1/2019,70,100,50,170,80,494,98,30,52,190,63
Colombian,JA360,12/1/2019,70,40,10,110,93,840,40,28,-18,142,52
Colombian,JA360,10/1/2019,60,90,60,150,78,593,100,25,92,190,38
Colombian,JA360,2/1/2019,30,40,40,70,35,776,51,9,45,92,21
Colombian,JA425,9/1/2019,20,40,10,60,35,197,44,13,-4,84,47
Colombian,JA425,8/1/2019,40,50,20,90,57,313,70,21,22,135,55
Colombian,JA509,3/1/2019,20,30,10,50,28,964,33,8,4,65,30
Colombian,NE224,8/1/2019,20,40,40,60,30,820,45,8,39,80,19
Colombian,NE312,12/1/2019,40,70,40,110,55,336,74,18,43,137,45
Colombian,NE312,6/1/2019,150,-10,-70,140,209,1811,-20,64,-156,201,85
Colombian,NE312,2/1/2019,70,40,0,110,93,840,40,28,-16,142,51
Colombian,NE618,5/1/2019,60,90,60,150,78,593,100,25,92,190,38
Colombian,NE630,9/1/2019,50,80,60,130,76,965,91,23,68,178,45
Colombian,NE630,4/1/2019,100,160,110,260,123,611,178,39,171,321,63
Colombian,NE773,3/1/2019,80,130,110,210,100,822,145,28,157,261,39
Colombian,NE815,11/1/2019,50,60,40,110,69,965,82,21,58,161,43
Colombian,NE815,10/1/2019,220,330,250,550,239,1262,325,66,349,601,90
Colombian,NE815,7/1/2019,150,160,100,310,162,1091,163,45,140,346,69
Colombian,NE815,1/1/2019,20,40,0,60,29,169,36,11,-13,69,45
Colombian,GR314,7/1/2019,110,150,120,260,104,821,152,29,153,254,38
Colombian,GR314,3/1/2019,60,70,20,130,58,338,72,22,23,129,51
Colombian,GR314,1/1/2019,80,100,60,180,68,998,80,21,52,147,39
Colombian,GR573,12/1/2019,60,100,40,160,53,458,75,48,-3,127,72
Colombian,GR573,11/1/2019,160,-30,-80,130,127,1215,-21,40,-116,105,59
Colombian,GR573,10/1/2019,20,30,20,50,20,829,29,5,17,49,16
Colombian,GR573,9/1/2019,40,70,40,110,51,265,74,16,48,124,36
Colombian,GR573,6/1/2019,50,70,40,120,52,361,71,17,37,122,41
Colombian,GR573,5/1/2019,50,80,50,130,64,-161,96,21,61,159,48
Colombian,GR573,4/1/2019,90,140,100,230,114,-387,159,35,139,271,54
Colombian,GR573,2/1/2019,30,60,50,90,39,799,58,10,50,96,20
Colombian,GR660,8/1/2019,240,260,180,500,260,1559,261,72,228,516,89
Colombian,UN225,6/1/2019,50,60,20,110,53,361,65,20,15,117,50
Colombian,UN225,4/1/2019,0,40,30,40,0,645,43,0,43,43,11
Colombian,UN318,11/1/2019,50,80,10,130,64,-113,90,58,4,153,81
Colombian,UN318,9/1/2019,40,60,40,100,48,599,62,15,47,109,26
Colombian,UN318,5/1/2019,20,40,10,60,34,-104,42,12,-6,75,43
Colombian,UN337,10/1/2019,80,140,120,220,104,821,152,29,155,254,37
Colombian,UN337,7/1/2019,90,150,120,240,86,499,124,24,121,208,33
Colombian,UN337,3/1/2019,10,30,30,40,20,464,29,5,18,49,15
Colombian,UN337,1/1/2019,110,-50,-180,60,121,1673,-52,109,-269,68,133
Colombian,UN504,8/1/2019,90,110,70,200,78,995,92,24,65,168,42
Colombian,UN504,2/1/2019,50,60,0,110,53,491,61,48,-22,113,72
Colombian,UN985,12/1/2019,40,60,40,100,48,599,63,15,50,110,25
Colombian,SP702,12/1/2019,40,70,40,110,52,361,71,17,37,122,41
Colombian,SP702,10/1/2019,110,160,30,270,121,788,168,109,35,286,133
Colombian,SP702,6/1/2019,60,90,20,150,64,551,90,58,4,153,81
Colombian,SP702,5/1/2019,20,30,20,50,20,784,29,5,17,49,16
Colombian,SP702,4/1/2019,10,30,20,40,20,829,29,5,18,49,15
Colombian,SP702,3/1/2019,40,70,50,110,48,351,82,14,61,129,35
Colombian,SP702,2/1/2019,50,70,50,120,44,844,65,12,57,108,22
Colombian,SP775,11/1/2019,300,420,300,720,263,1433,349,86,317,607,111
Colombian,SP775,9/1/2019,50,70,20,120,58,338,72,22,22,129,52
Colombian,SP775,8/1/2019,40,60,10,100,43,282,61,39,-10,103,63
Colombian,SP775,7/1/2019,80,130,40,210,92,599,129,83,23,219,104
Colombian,SP775,1/1/2019,30,50,0,80,43,282,61,39,-10,103,63
Colombian,ME319,8/1/2019,170,180,120,350,149,1156,149,41,116,295,60
Colombian,ME319,7/1/2019,40,80,50,120,52,361,71,17,37,122,41
Colombian,ME319,4/1/2019,120,140,90,260,149,1156,149,41,115,295,61
Colombian,ME515,11/1/2019,50,70,20,120,58,338,72,22,23,129,51
Colombian,ME515,10/1/2019,40,70,50,110,48,351,82,14,62,129,34
Colombian,ME515,9/1/2019,40,70,40,110,51,265,74,16,47,124,37
Colombian,ME515,3/1/2019,80,140,120,220,104,871,152,29,153,254,38
Colombian,ME641,12/1/2019,20,40,40,60,30,794,45,8,36,74,18
Colombian,ME641,6/1/2019,220,310,220,530,263,1433,349,86,319,607,110
Colombian,ME641,2/1/2019,100,150,40,250,121,788,168,109,35,286,133
Colombian,ME641,1/1/2019,40,60,40,100,48,599,63,15,48,110,26
Colombian,ME712,5/1/2019,30,60,10,90,43,282,61,39,-11,103,64
Colombian,CA203,11/1/2019,80,140,120,220,104,821,152,29,155,254,37
Colombian,CA203,10/1/2019,90,150,100,240,110,1020,165,36,135,273,62
Colombian,CA203,9/1/2019,30,50,30,80,48,599,62,15,48,109,25
Colombian,CA203,8/1/2019,10,30,20,40,20,829,29,5,17,49,16
Colombian,CA203,7/1/2019,10,30,30,40,20,464,29,5,17,49,16
Colombian,GE209,4/1/2019,290,350,270,640,235,1060,277,72,253,507,87
Colombian,GE213,11/1/2019,80,110,80,190,83,584,107,27,94,188,36
Colombian,GE213,8/1/2019,50,70,50,120,43,602,56,14,41,98,24
Colombian,GE213,2/1/2019,280,430,300,710,302,2250,454,105,407,749,148
Colombian,CA475,5/1/2019,90,140,40,230,92,599,129,83,23,219,104
Colombian,CH503,10/1/2019,60,460,430,520,64,-663,487,21,599,546,49
Colombian,CH503,6/1/2019,60,80,50,140,48,334,65,15,30,112,40
Colombian,CH503,2/1/2019,60,80,30,140,48,422,68,15,11,115,56
Colombian,CH503,1/1/2019,380,560,410,940,302,2250,454,105,407,749,148
Colombian,GE530,12/1/2019,100,160,110,260,110,1020,165,36,135,273,62
Colombian,GE530,6/1/2019,30,40,20,70,31,976,37,9,10,67,28
Colombian,CH541,12/1/2019,40,60,20,100,36,212,45,13,-1,80,43
Colombian,CH541,11/1/2019,50,70,50,120,40,793,59,11,50,98,21
Colombian,CH541,9/1/2019,80,100,50,180,77,529,96,29,46,171,59
Colombian,CH541,7/1/2019,200,280,180,480,195,956,270,64,222,461,101
Colombian,CH541,4/1/2019,80,130,90,210,71,373,104,22,80,173,43
Colombian,GE562,9/1/2019,40,80,50,120,52,397,80,17,43,131,46
Colombian,GE650,7/1/2019,90,130,90,220,94,697,141,31,108,233,59
Colombian,GE707,5/1/2019,60,100,60,160,52,397,80,17,43,131,46
Colombian,GE818,10/1/2019,40,60,30,100,42,384,61,13,33,102,34
Colombian,GE858,3/1/2019,40,60,20,100,53,361,65,20,17,117,49
Colombian,CA860,3/1/2019,110,160,120,270,104,871,152,29,155,254,37
Colombian,CA860,2/1/2019,30,60,30,90,45,410,65,14,37,109,35
Colombian,GE949,1/1/2019,30,40,30,70,29,835,42,8,30,70,19
Colombian,CA959,12/1/2019,20,50,10,70,43,282,61,39,-11,103,64
Colombian,CA959,6/1/2019,60,110,100,170,104,821,152,29,153,254,38
Colombian,CA959,4/1/2019,10,20,20,30,20,464,29,5,17,49,16
Colombian,CA959,1/1/2019,40,70,50,110,44,844,65,12,58,108,21
Colombian,CH971,8/1/2019,220,230,150,450,260,1559,261,72,228,516,89
Colombian,CH971,5/1/2019,170,240,170,410,263,1433,349,86,319,607,110
Colombian,CH971,3/1/2019,30,50,20,80,39,212,53,12,19,91,36
Colombian,MA435,12/1/2019,70,110,80,180,86,499,124,24,121,208,33
Colombian,MA435,11/1/2019,30,50,30,80,48,351,82,14,61,129,35
Colombian,MA435,10/1/2019,20,30,20,50,20,829,29,5,17,49,16
Colombian,MA435,8/1/2019,30,60,40,90,36,838,53,10,44,88,20
Colombian,MA435,7/1/2019,80,120,70,200,94,697,141,31,109,233,58
Colombian,MA435,6/1/2019,70,110,90,180,86,499,124,24,121,208,33
Colombian,MA435,5/1/2019,70,110,60,180,64,593,96,21,61,159,48
Colombian,MA435,4/1/2019,80,120,80,200,94,697,141,31,109,233,58
Colombian,MA435,2/1/2019,50,70,50,120,48,599,62,15,48,109,25
Colombian,MA435,1/1/2019,40,60,40,100,44,844,65,12,58,108,21
Colombian,MA801,9/1/2019,40,70,40,110,48,334,65,15,30,112,40
Colombian,MA801,3/1/2019,140,140,90,280,149,1156,149,41,115,295,61
Colombian,IN339,4/1/2019,250,330,220,580,263,1433,349,86,317,607,111
Colombian,IN351,12/1/2019,0,50,40,50,0,645,43,0,43,43,11
Colombian,IN351,5/1/2019,10,30,20,40,20,784,29,5,18,49,15
Colombian,IN413,1/1/2019,30,60,40,90,45,410,65,14,39,109,34
Colombian,IN617,8/1/2019,40,70,50,110,39,799,58,10,50,96,20
Colombian,IN774,9/1/2019,300,310,210,610,260,1559,261,72,228,516,89
Colombian,IN774,6/1/2019,70,90,60,160,78,995,92,24,65,168,42
Colombian,IN774,3/1/2019,80,110,70,190,87,472,117,28,86,202,51
Colombian,IN857,11/1/2019,30,40,10,70,39,212,53,12,19,91,36
Colombian,IN857,10/1/2019,60,70,20,130,53,361,65,20,15,117,50
Colombian,IN857,2/1/2019,100,130,100,230,83,584,107,27,94,188,36
Colombian,IN978,7/1/2019,110,150,120,260,104,871,152,29,155,254,37
Colombian,RU262,12/1/2019,30,50,40,80,29,835,42,8,30,70,19
Colombian,RU262,6/1/2019,90,120,80,210,87,472,117,28,86,202,51
Colombian,RU262,5/1/2019,90,120,70,210,77,529,96,29,47,171,58
Colombian,RU414,10/1/2019,50,70,40,120,42,384,61,13,35,102,33
Colombian,RU608,11/1/2019,240,-40,-140,200,195,1952,-32,64,-196,162,102
Colombian,RU608,7/1/2019,20,30,20,50,22,611,30,7,15,52,18
Colombian,RU608,4/1/2019,30,50,30,80,31,976,37,9,8,67,29
Colombian,RU715,9/1/2019,60,100,80,160,53,803,77,14,72,129,23
Colombian,RU715,3/1/2019,70,80,40,150,68,998,80,21,52,147,39
Colombian,RU715,2/1/2019,130,190,140,320,127,671,185,40,168,309,59
Colombian,RU715,1/1/2019,110,160,60,270,92,599,129,83,22,219,105
Colombian,RU920,8/1/2019,100,150,100,250,114,555,159,35,138,271,55
Colombian,AU315,12/1/2019,120,50,10,170,98,973,38,30,-21,135,49
Colombian,AU516,9/1/2019,50,80,20,130,53,458,75,48,-3,127,72
Colombian,AU518,4/1/2019,40,60,30,100,56,992,66,17,37,121,36
Colombian,AU518,1/1/2019,110,160,120,270,104,821,152,29,153,254,38
Colombian,AU607,11/1/2019,50,80,10,130,64,551,90,58,3,153,82
Colombian,AU646,5/1/2019,20,40,20,60,39,212,53,12,19,91,36
Colombian,AU716,10/1/2019,50,90,80,140,86,499,124,24,123,208,33
Colombian,AU716,7/1/2019,60,90,50,150,94,697,141,31,109,233,58
Colombian,AU718,3/1/2019,220,290,170,510,265,1538,324,100,262,584,125
Colombian,AU718,2/1/2019,170,180,120,350,260,1559,261,72,226,516,90
Colombian,AU914,8/1/2019,20,40,0,60,34,182,42,12,-6,75,43
Colombian,AU917,6/1/2019,50,90,50,140,64,593,96,21,61,159,48
Colombian,SI405,6/1/2019,20,50,30,70,45,410,65,14,37,109,35
Colombian,SI405,3/1/2019,90,150,100,240,114,555,159,35,139,271,54
Colombian,SI405,2/1/2019,30,50,30,80,43,602,56,14,41,98,24
Colombian,SI580,12/1/2019,90,130,100,220,86,499,124,24,123,208,33
Colombian,SI580,9/1/2019,20,30,20,50,20,464,29,5,17,49,16
Colombian,SI580,8/1/2019,20,30,10,50,34,182,42,12,-4,75,42
Colombian,SI580,7/1/2019,20,40,30,60,23,787,34,6,23,56,16
Colombian,SI580,1/1/2019,70,110,70,180,114,555,159,35,139,271,54
Colombian,SI918,11/1/2019,40,60,30,100,64,593,96,21,59,159,49
Colombian,SI918,10/1/2019,170,-170,-250,0,265,3742,-265,100,-524,18,124
Colombian,SI918,5/1/2019,30,40,0,70,36,212,45,13,-3,80,44
Colombian,SI918,4/1/2019,40,60,10,100,64,551,90,58,3,153,82
Colombian,BR303,10/1/2019,0,40,30,40,0,645,43,0,44,43,10
Colombian,BR303,9/1/2019,50,90,70,140,53,803,77,14,72,129,23
Colombian,BR303,7/1/2019,40,60,30,100,42,384,61,13,35,102,33
Colombian,BR303,2/1/2019,40,70,10,110,53,458,75,48,-4,127,73
Colombian,BR719,11/1/2019,80,130,40,210,92,599,129,83,23,219,104
Colombian,BR720,5/1/2019,200,300,200,500,265,1613,386,100,348,645,125
Colombian,BR720,1/1/2019,40,70,60,110,53,803,77,14,70,129,24
Colombian,BR970,12/1/2019,40,50,20,90,53,361,65,20,17,117,49
Colombian,BR970,8/1/2019,40,70,40,110,52,397,80,17,44,131,45
Colombian,BR970,6/1/2019,200,250,180,450,235,1060,277,72,253,507,87
Colombian,BR970,4/1/2019,30,50,30,80,43,602,56,14,41,98,24
Colombian,BR970,3/1/2019,50,80,40,130,77,529,96,29,46,171,59
Colombian,SW281,9/1/2019,100,170,130,270,127,671,185,40,168,309,59
Colombian,SW361,4/1/2019,160,240,160,400,195,956,270,64,221,461,102
Colombian,SW409,12/1/2019,70,90,40,160,77,529,96,29,46,171,59
Colombian,SW430,2/1/2019,80,30,0,110,98,973,38,30,-21,135,49
Colombian,SW432,11/1/2019,70,90,60,160,83,584,107,27,94,188,36
Colombian,SW432,10/1/2019,30,50,50,80,40,793,59,11,50,98,21
Colombian,SW469,6/1/2019,20,40,10,60,36,212,45,13,-1,80,43
Colombian,SW682,1/1/2019,40,60,30,100,58,338,72,22,23,129,51
Colombian,SW817,5/1/2019,20,40,20,60,31,976,37,9,10,67,28
Colombian,SW830,3/1/2019,20,40,40,60,29,835,42,8,32,70,18
Colombian,SW940,8/1/2019,40,60,30,100,52,361,71,17,36,122,42
Colombian,SW972,7/1/2019,170,-20,-90,150,235,2169,-37,72,-181,196,87
Darjeeling,UN330,6/1/2019,80,30,-10,110,98,973,38,30,-21,135,49
Darjeeling,UN419,10/1/2019,70,90,60,160,83,584,107,27,92,188,37
Darjeeling,UN513,12/1/2019,50,60,40,110,68,998,80,21,52,147,39
Darjeeling,UN513,5/1/2019,100,170,120,270,127,671,185,40,167,309,60
Darjeeling,UN513,3/1/2019,80,140,120,220,104,871,152,29,155,254,37
Darjeeling,UN513,1/1/2019,50,80,50,130,78,995,92,24,65,168,42
Darjeeling,UN614,11/1/2019,240,290,210,530,260,1271,283,72,258,538,89
Darjeeling,UN614,9/1/2019,140,150,100,290,149,1156,149,41,116,295,60
Darjeeling,UN614,8/1/2019,30,40,0,70,34,182,42,12,-4,75,42
Darjeeling,UN614,2/1/2019,110,170,130,280,113,897,163,31,167,274,39
Darjeeling,UN740,7/1/2019,60,70,20,130,59,377,74,22,26,132,51
Darjeeling,UN937,4/1/2019,80,90,60,170,65,1042,77,20,50,141,38
Darjeeling,IN239,6/1/2019,170,-50,-110,120,141,1514,-45,45,-156,95,63
Darjeeling,IN239,1/1/2019,50,80,30,130,44,496,63,40,-8,106,64
Darjeeling,IN321,12/1/2019,20,40,30,60,23,843,35,6,25,57,16
Darjeeling,IN352,11/1/2019,50,80,50,130,56,302,82,17,57,137,38
Darjeeling,IN561,10/1/2019,50,70,40,120,50,397,68,16,33,117,41
Darjeeling,IN561,9/1/2019,40,70,40,110,54,-321,81,17,46,134,45
Darjeeling,IN772,7/1/2019,100,140,100,240,118,-660,164,36,145,279,55
Darjeeling,IN850,2/1/2019,30,50,40,80,36,828,53,10,43,88,20
Darjeeling,IN863,5/1/2019,40,70,30,110,51,396,64,19,15,114,49
Darjeeling,IN863,3/1/2019,240,260,180,500,260,1715,261,72,228,516,89
Darjeeling,IN904,4/1/2019,0,40,30,40,0,602,43,0,43,43,11
Darjeeling,IN954,8/1/2019,40,70,10,110,53,-267,75,48,-4,127,73
Darjeeling,IT603,12/1/2019,40,60,40,100,48,593,62,15,47,109,26
Darjeeling,IT603,11/1/2019,30,30,0,60,35,-180,43,13,-4,77,43
Darjeeling,IT603,10/1/2019,90,140,120,230,113,897,163,31,166,274,40
Darjeeling,IT603,9/1/2019,100,170,140,270,94,562,136,26,137,228,34
Darjeeling,IT603,8/1/2019,10,20,20,30,18,478,26,5,14,44,15
Darjeeling,IT603,7/1/2019,130,-60,-210,70,144,1979,-72,131,-326,71,153
Darjeeling,IT603,6/1/2019,90,110,70,200,81,1046,96,25,69,175,43
Darjeeling,IT603,5/1/2019,40,60,10,100,44,543,67,40,-4,110,65
Darjeeling,IT603,4/1/2019,40,60,40,100,48,593,63,15,48,110,26
Darjeeling,IT603,3/1/2019,50,70,10,120,53,597,75,48,-3,127,72
Darjeeling,IT603,2/1/2019,130,200,50,330,144,874,201,131,50,342,153
Darjeeling,IT603,1/1/2019,40,70,40,110,50,397,68,16,33,117,41
Darjeeling,JA206,9/1/2019,20,40,30,60,21,798,32,5,21,53,16
Darjeeling,JA206,6/1/2019,20,30,20,50,23,843,35,6,25,57,16
Darjeeling,JA206,2/1/2019,40,60,40,100,47,371,78,14,57,124,34
Darjeeling,JA253,12/1/2019,40,60,40,100,37,876,55,10,46,91,20
Darjeeling,JA253,4/1/2019,310,430,300,740,272,1616,362,89,333,628,113
Darjeeling,JA253,1/1/2019,50,70,20,120,59,377,74,22,25,132,52
Darjeeling,JA360,7/1/2019,40,80,20,120,52,313,73,47,-6,124,72
Darjeeling,JA425,10/1/2019,100,150,40,250,110,665,154,100,35,262,120
Darjeeling,JA425,8/1/2019,40,60,0,100,52,313,73,47,-4,124,71
Darjeeling,JA425,5/1/2019,170,180,120,350,149,1245,149,41,115,295,61
Darjeeling,JA425,3/1/2019,40,70,40,110,50,397,68,16,33,117,41
Darjeeling,JA509,11/1/2019,120,140,90,260,149,1245,149,41,115,295,61
Darjeeling,NE217,1/1/2019,50,80,30,130,59,377,74,22,26,132,51
Darjeeling,NE309,4/1/2019,40,70,50,110,47,371,78,14,55,124,35
Darjeeling,NE312,8/1/2019,40,80,50,120,56,302,82,17,58,137,37
Darjeeling,NE312,7/1/2019,100,160,140,260,123,947,178,34,184,298,42
Darjeeling,NE618,6/1/2019,20,40,40,60,28,816,41,7,30,68,18
Darjeeling,NE630,12/1/2019,230,320,230,550,272,1616,362,89,333,628,113
Darjeeling,NE630,9/1/2019,120,180,50,300,144,874,201,131,51,342,153
Darjeeling,NE708,11/1/2019,40,60,40,100,48,593,63,15,50,110,25
Darjeeling,NE708,3/1/2019,40,70,20,110,52,313,73,47,-6,124,72
Darjeeling,NE708,2/1/2019,90,150,130,240,113,897,163,31,167,274,39
Darjeeling,NE815,10/1/2019,70,130,90,200,92,1102,140,30,109,230,57
Darjeeling,NE847,5/1/2019,30,50,30,80,48,593,62,15,48,109,25
Darjeeling,GR314,12/1/2019,20,30,20,50,23,843,35,6,25,57,16
Darjeeling,GR314,10/1/2019,10,20,20,30,18,478,26,5,12,44,16
Darjeeling,GR314,7/1/2019,300,360,270,660,244,1213,288,75,265,527,89
Darjeeling,GR314,3/1/2019,80,110,80,190,83,574,107,27,94,188,36
Darjeeling,GR417,5/1/2019,50,70,50,120,43,597,56,14,40,98,25
Darjeeling,GR417,4/1/2019,340,500,350,840,356,2476,534,124,493,882,165
Darjeeling,GR417,2/1/2019,110,160,50,270,110,665,154,100,33,262,121
Darjeeling,GR573,9/1/2019,50,560,530,610,54,-1006,595,17,755,643,45
Darjeeling,GR573,8/1/2019,50,80,50,130,46,367,62,15,26,107,40
Darjeeling,GR573,1/1/2019,80,140,100,220,92,1102,140,30,109,230,57
Darjeeling,GR636,11/1/2019,440,670,500,1110,356,2476,534,124,493,882,165
Darjeeling,GR816,6/1/2019,50,90,40,140,47,456,65,15,6,111,57
Darjeeling,SP702,8/1/2019,30,40,20,70,32,996,38,9,11,69,28
Darjeeling,SP702,7/1/2019,40,60,20,100,36,236,46,13,0,81,43
Darjeeling,SP702,6/1/2019,50,80,60,130,43,822,64,12,55,106,22
Darjeeling,SP702,4/1/2019,80,90,40,170,76,580,93,28,43,167,58
Darjeeling,SP702,3/1/2019,210,290,190,500,200,1095,278,66,230,474,103
Darjeeling,SP702,2/1/2019,90,150,110,240,79,425,114,25,91,191,45
Darjeeling,SP702,1/1/2019,50,90,60,140,62,436,94,20,58,155,48
Darjeeling,SP775,12/1/2019,100,160,110,260,111,767,167,36,137,276,63
Darjeeling,SP775,11/1/2019,70,120,80,190,62,436,94,20,59,155,47
Darjeeling,SP775,10/1/2019,40,50,20,90,38,414,55,12,26,92,33
Darjeeling,SP775,9/1/2019,40,60,20,100,51,396,64,19,15,114,49
Darjeeling,SP775,5/1/2019,130,190,150,320,123,947,178,34,184,298,42
Darjeeling,ME319,8/1/2019,30,50,20,80,40,443,59,12,33,98,33
Darjeeling,ME319,5/1/2019,20,40,30,60,24,856,36,6,26,59,16
Darjeeling,ME319,1/1/2019,30,50,0,80,52,313,73,47,-4,124,71
Darjeeling,ME515,10/1/2019,10,10,10,20,18,478,26,5,12,44,16
Darjeeling,ME563,11/1/2019,70,110,90,180,113,897,163,31,166,274,40
Darjeeling,ME563,9/1/2019,30,60,40,90,37,876,55,10,46,91,20
Darjeeling,ME563,7/1/2019,220,230,150,450,260,1715,261,72,226,516,90
Darjeeling,ME563,6/1/2019,170,260,190,430,272,1616,362,89,333,628,113
Darjeeling,ME641,12/1/2019,30,50,20,80,41,239,55,13,19,95,38
Darjeeling,ME641,2/1/2019,80,120,90,200,94,562,136,26,137,228,34
Darjeeling,ME712,4/1/2019,30,50,30,80,47,371,78,14,57,124,34
Darjeeling,ME712,3/1/2019,20,40,30,60,23,843,35,6,23,57,17
Darjeeling,CA203,6/1/2019,40,70,50,110,43,864,62,12,52,104,22
Darjeeling,GE310,9/1/2019,90,150,90,240,111,767,167,36,137,276,63
Darjeeling,GE323,12/1/2019,80,110,90,190,94,562,136,26,137,228,34
Darjeeling,CA475,10/1/2019,60,90,50,150,54,641,81,17,46,134,45
Darjeeling,CA475,5/1/2019,90,140,90,230,111,767,167,36,137,276,63
Darjeeling,CA475,2/1/2019,50,70,50,120,48,593,62,15,47,109,26
Darjeeling,CH503,11/1/2019,30,50,40,80,37,876,55,10,47,91,20
Darjeeling,CH503,7/1/2019,40,60,30,100,46,367,62,15,26,107,40
Darjeeling,CH503,5/1/2019,260,340,230,600,272,1616,362,89,331,628,113
Darjeeling,CH503,2/1/2019,140,140,90,280,149,1245,149,41,115,295,61
Darjeeling,GE510,3/1/2019,0,50,40,50,0,602,43,0,43,43,11
Darjeeling,GE530,5/1/2019,20,30,20,50,21,798,32,5,21,53,16
Darjeeling,CH541,12/1/2019,30,50,30,80,40,443,59,12,32,98,33
Darjeeling,CH541,9/1/2019,40,60,40,100,36,828,53,10,43,88,20
Darjeeling,CH541,8/1/2019,300,310,210,610,260,1715,261,72,226,516,90
Darjeeling,CH541,4/1/2019,70,90,60,160,81,1046,96,25,68,175,44
Darjeeling,CH541,3/1/2019,80,120,80,200,91,533,121,30,87,210,54
Darjeeling,CH541,1/1/2019,30,50,20,80,41,239,55,13,19,95,38
Darjeeling,GE562,1/1/2019,50,80,30,130,51,396,64,19,17,114,48
Darjeeling,GE619,7/1/2019,100,130,100,230,83,574,107,27,94,188,36
Darjeeling,GE805,11/1/2019,130,180,140,310,123,947,178,34,182,298,43
Darjeeling,GE805,8/1/2019,30,40,30,70,24,856,36,6,26,59,16
Darjeeling,GE805,2/1/2019,90,130,90,220,91,533,121,30,87,210,54
Darjeeling,GE831,10/1/2019,90,120,70,210,76,580,93,28,44,167,57
Darjeeling,CA860,11/1/2019,250,-40,-140,210,200,2393,-31,66,-196,167,103
Darjeeling,CA860,9/1/2019,40,70,40,110,38,414,55,12,28,92,33
Darjeeling,CA860,3/1/2019,20,30,20,50,22,608,30,7,15,52,18
Darjeeling,GE951,6/1/2019,40,40,20,80,32,996,38,9,11,69,28
Darjeeling,GE951,4/1/2019,70,110,90,180,59,842,85,16,80,143,25
Darjeeling,CA959,12/1/2019,60,80,50,140,65,1042,77,20,48,141,39
Darjeeling,CA959,8/1/2019,140,220,160,360,141,764,204,45,186,342,64
Darjeeling,CA959,7/1/2019,130,200,90,330,110,665,154,100,33,262,121
Darjeeling,CA959,4/1/2019,110,150,100,260,118,636,164,36,145,279,55
Darjeeling,CA959,1/1/2019,140,30,-20,170,116,1142,25,35,-47,140,55
Darjeeling,CH971,10/1/2019,40,70,20,110,44,496,63,40,-8,106,64
Darjeeling,CH971,6/1/2019,40,60,30,100,53,1028,64,16,37,116,34
Darjeeling,MA435,12/1/2019,110,180,140,290,113,897,163,31,167,274,39
Darjeeling,MA435,11/1/2019,40,70,10,110,53,597,75,48,-3,127,72
Darjeeling,MA435,10/1/2019,20,40,20,60,41,239,55,13,19,95,38
Darjeeling,MA435,8/1/2019,60,90,80,150,94,562,136,26,135,228,35
Darjeeling,MA435,6/1/2019,70,110,70,180,111,767,167,36,138,276,62
Darjeeling,MA435,5/1/2019,230,300,180,530,271,1714,332,102,272,598,126
Darjeeling,MA435,4/1/2019,170,180,120,350,260,1715,261,72,228,516,89
Darjeeling,MA435,3/1/2019,30,30,-10,60,35,204,43,13,-4,77,43
Darjeeling,MA435,1/1/2019,40,70,30,110,54,641,81,17,46,134,45
Darjeeling,MA801,9/1/2019,20,40,20,60,40,443,59,12,33,98,33
Darjeeling,MA801,7/1/2019,100,140,90,240,118,636,164,36,145,279,55
Darjeeling,MA801,2/1/2019,30,50,30,80,43,597,56,14,40,98,25
Darjeeling,IN351,11/1/2019,90,150,120,240,94,562,136,26,137,228,34
Darjeeling,IN351,4/1/2019,10,30,20,40,18,478,26,5,14,44,15
Darjeeling,IN413,7/1/2019,20,30,10,50,35,204,43,13,-4,77,43
Darjeeling,IN413,3/1/2019,30,60,30,90,54,641,81,17,44,134,46
Darjeeling,IN508,8/1/2019,70,120,80,190,118,636,164,36,145,279,55
Darjeeling,IN508,2/1/2019,20,30,20,50,20,804,31,5,21,51,15
Darjeeling,IN617,9/1/2019,170,-170,-250,0,271,4507,-271,102,-509,37,126
Darjeeling,IN774,5/1/2019,30,40,0,70,36,236,46,13,0,81,43
Darjeeling,IN781,1/1/2019,30,50,0,80,53,597,75,48,-4,127,73
Darjeeling,IN857,6/1/2019,0,40,30,40,0,602,43,0,44,43,10
Darjeeling,IN978,12/1/2019,60,90,70,150,59,842,85,16,80,143,25
Darjeeling,IN978,10/1/2019,30,60,30,90,38,414,55,12,28,92,33
Darjeeling,RU262,12/1/2019,30,60,10,90,44,496,63,40,-10,106,65
Darjeeling,RU262,10/1/2019,100,150,40,250,110,665,154,100,35,262,120
Darjeeling,RU262,7/1/2019,200,320,220,520,271,1727,398,102,363,663,126
Darjeeling,RU262,6/1/2019,50,70,60,120,59,842,85,16,80,143,25
